r1,r2,r3,r4,r5,d1,d2,d3,d4,d5,radiant_win
74,26,88,21,4,56,104,100,64,27,False
121,76,46,50,84,87,19,14,109,25,True
84,28,98,86,53,97,23,64,14,48,True
106,70,45,30,14,18,49,71,128,20,True
35,49,10,105,84,96,25,68,81,121,False
58,17,1,45,38,94,74,100,96,79,False
18,35,64,22,104,13,20,72,10,2,True
10,29,101,22,64,128,20,63,71,72,True
21,23,69,19,83,27,74,71,20,44,True
49,25,53,47,80,21,65,129,106,105,True
39,69,2,46,85,49,112,109,13,86,True
22,64,128,7,42,11,14,105,45,106,True
109,21,137,97,53,20,101,43,48,60,True
14,11,26,10,84,69,2,21,41,5,False
14,70,13,128,96,104,105,48,84,86,False
72,97,101,106,21,123,64,20,12,19,True
112,2,21,8,31,84,11,26,14,10,False
102,121,21,48,53,49,126,10,87,86,True
23,19,48,20,26,25,28,121,119,128,False
100,43,86,46,96,3,26,21,39,67,True
50,10,101,39,104,37,135,48,53,106,False
110,26,98,46,97,48,105,49,11,20,False
98,74,75,100,21,48,83,123,106,25,False
128,38,48,25,20,105,4,129,82,5,False
93,97,79,96,86,71,20,28,106,46,True
95,120,65,105,29,60,106,123,112,4,True
105,46,129,120,5,31,45,48,84,25,False
84,48,123,56,75,102,31,81,121,25,True
137,22,35,48,26,84,6,39,64,123,False
59,1,85,123,84,106,69,26,86,6,False
82,10,98,65,51,21,20,88,55,41,False
45,90,41,128,20,105,73,38,53,98,False
82,109,104,5,86,11,8,83,26,137,False
105,95,137,121,96,123,54,46,102,65,True
48,38,26,87,19,114,98,14,64,49,True
94,87,28,69,53,48,49,121,20,25,True
46,65,51,96,10,26,18,13,58,97,True
98,94,51,105,96,1,112,97,3,120,True
95,120,129,105,100,46,23,123,49,110,False
84,20,137,53,38,89,96,45,17,123,True
32,112,98,43,123,6,106,3,105,14,False
63,106,29,100,123,15,119,45,33,96,False
80,76,98,65,79,129,27,90,45,93,False
21,100,47,85,39,98,97,86,103,10,True
66,98,120,114,63,23,106,68,95,26,True
112,86,2,48,74,10,53,96,126,26,True
44,137,112,26,13,85,49,98,90,46,True
23,43,58,93,65,5,98,76,71,21,True
93,113,97,123,105,65,1,49,26,129,True
95,40,98,138,102,101,136,41,104,74,True
101,136,96,15,106,95,50,37,123,98,True
47,106,100,26,48,73,123,49,79,114,True
120,105,40,15,76,21,102,106,123,96,False
5,93,120,69,123,25,121,20,19,49,True
96,47,136,3,93,98,123,74,63,91,True
19,71,85,48,74,18,13,69,121,31,True
129,39,33,53,63,72,112,120,96,91,False
21,86,55,128,100,27,41,3,49,80,False
39,95,21,100,112,19,87,4,71,74,False
33,121,137,41,1,94,126,129,65,86,False
5,73,13,69,21,113,123,85,126,96,True
65,120,102,98,5,9,89,106,123,93,False
91,120,100,96,49,113,79,83,2,61,True
98,120,5,65,102,9,106,89,123,93,True
21,95,105,102,106,6,100,96,65,80,True
53,135,43,100,82,123,89,47,49,33,True
64,93,26,80,49,48,25,137,100,79,True
88,71,114,58,63,128,10,64,98,7,False
49,98,46,62,85,126,48,51,84,53,False
89,43,26,96,58,105,48,137,49,27,False
46,21,84,71,47,20,25,69,100,63,False
19,77,11,7,114,71,8,25,93,5,True
9,19,33,67,98,85,26,28,90,10,False
107,21,32,26,114,126,14,64,123,42,True
48,28,99,65,5,58,73,61,86,13,True
94,74,96,26,20,87,120,18,69,105,True
53,128,25,129,10,94,110,26,96,98,False
21,126,8,71,5,111,7,89,65,114,False
19,48,28,72,136,4,21,7,128,9,False
53,25,129,10,128,94,96,110,26,98,True
2,87,18,25,5,114,26,58,15,74,False
8,97,106,105,50,74,45,120,18,84,True
86,110,49,93,97,58,26,98,47,41,False
9,129,49,79,89,13,20,128,28,95,True
110,10,84,71,90,59,112,113,96,68,True
