r1,r2,r3,r4,r5,d1,d2,d3,d4,d5,radiant_win
20,106,129,123,67,70,65,21,137,26,True
20,106,123,19,93,95,120,28,26,110,False
137,26,13,10,5,71,31,55,25,109,False
135,51,26,120,25,17,29,10,101,110,True
87,69,49,121,10,89,85,106,123,97,True
110,120,48,123,19,21,106,129,26,105,True
110,14,84,13,6,64,35,121,10,7,False
25,106,97,123,83,121,129,95,49,26,True
64,13,121,46,7,48,93,106,97,33,False
1,98,129,123,20,45,89,120,102,105,True
123,106,129,85,73,96,20,128,59,41,True
11,26,8,5,98,14,97,119,70,20,True
123,48,120,85,106,14,39,109,105,83,False
58,120,49,109,26,41,46,135,105,20,True
41,20,47,29,136,128,82,129,17,110,True
74,41,26,60,5,13,86,6,38,20,False
96,120,84,123,114,45,61,23,20,95,True
59,106,53,123,97,41,49,78,100,72,True
69,13,25,105,83,53,129,110,94,40,True
77,86,78,45,112,106,70,51,69,31,True
93,49,20,33,14,41,86,106,88,45,True
72,113,79,123,38,17,93,49,26,5,True
95,86,106,129,97,8,7,121,25,31,True
19,46,21,106,86,17,97,121,8,26,True
21,13,47,19,20,58,74,10,98,123,True
21,86,43,83,74,85,48,129,26,112,True
45,129,103,19,46,29,23,123,75,82,True
12,60,26,128,13,89,17,123,129,58,True
98,61,113,123,83,68,26,96,74,70,True
56,112,69,45,83,94,86,77,126,26,False
18,7,26,129,64,21,121,88,35,40,False
105,137,123,89,28,62,55,58,8,21,True
48,65,19,28,20,95,96,13,123,31,True
84,22,69,53,109,110,47,4,82,19,False
59,76,37,69,51,42,35,45,29,85,False
137,82,128,26,21,46,120,123,98,20,True
63,13,58,26,97,65,98,45,18,17,True
53,59,129,102,26,58,82,96,86,18,False
90,123,23,21,48,8,20,49,110,97,False
106,65,53,112,114,5,102,15,19,23,True
80,28,112,53,73,58,106,129,109,123,False
84,45,37,42,90,76,39,121,123,29,True
36,2,40,25,100,82,66,78,45,128,False
22,50,72,97,104,58,73,5,28,35,True
110,23,69,26,41,85,120,123,94,33,False
53,22,71,3,93,106,21,84,114,31,True
49,26,89,79,21,10,119,65,23,80,True
49,114,53,26,16,8,123,33,19,17,True
109,28,112,53,106,20,120,10,29,123,False
113,86,14,5,49,126,96,136,26,70,True
22,45,53,109,49,56,138,85,38,99,True
41,20,29,97,45,48,106,69,26,40,True
6,19,29,26,85,17,70,75,21,71,False
82,21,60,58,98,123,71,13,121,70,True
93,46,19,72,43,21,65,20,120,96,True
48,86,39,28,96,51,98,15,55,69,False
97,49,59,65,123,95,106,61,128,121,True
71,45,48,75,113,39,26,102,21,101,True
106,64,53,112,136,86,10,45,14,78,False
31,1,96,101,106,6,23,135,20,27,True
47,88,97,21,83,54,78,112,14,123,True
95,23,19,72,20,41,21,110,46,96,False
129,13,109,100,90,41,39,137,20,45,False
10,13,26,69,110,51,35,15,123,73,False
41,106,105,26,112,82,96,49,20,86,False
13,105,53,96,59,25,10,100,123,71,False
11,3,28,14,123,102,21,45,15,83,True
29,45,10,34,119,93,25,21,136,26,True
20,21,96,75,18,8,49,104,101,27,False
119,109,121,2,13,17,31,21,62,49,False
112,20,86,12,69,76,81,48,85,27,True
48,22,40,26,97,121,1,85,76,129,True
95,49,96,111,128,16,82,113,51,45,False
51,136,47,21,76,17,105,45,96,82,False
98,77,86,51,94,41,31,36,69,121,True
69,30,129,80,43,94,21,49,58,105,False
70,106,53,26,98,25,41,129,86,58,True
48,106,101,20,129,41,21,105,49,96,True
12,26,121,96,106,34,112,123,28,36,True
48,68,14,53,80,64,20,76,98,63,False
64,94,16,26,97,25,20,51,29,75,True
22,26,69,6,45,112,121,29,25,54,True
47,70,80,14,50,74,135,25,128,51,False
92,85,111,41,60,89,68,50,71,11,True
138,22,121,26,7,19,128,109,85,97,False
105,20,78,41,90,58,26,120,38,21,False
18,113,96,33,79,90,86,67,19,55,True
64,35,69,21,63,94,43,96,20,79,False
93,96,79,121,137,21,13,29,123,83,True
54,83,28,86,47,48,39,97,26,110,False
13,51,73,96,123,90,17,21,98,100,False
6,85,28,86,14,17,93,69,33,128,False
65,136,106,73,55,20,82,48,53,129,True
20,48,14,5,80,99,59,113,33,35,True
61,26,71,89,110,29,6,76,111,64,False
74,86,71,48,26,114,10,3,93,64,True
83,104,70,101,76,98,63,71,105,20,False
76,101,95,27,129,7,106,60,20,114,True
6,76,129,110,64,93,11,119,29,86,False
105,113,98,25,20,74,85,6,43,53,True
18,97,105,123,120,62,55,53,21,106,True
95,97,33,19,105,28,39,80,20,58,False
1,106,97,121,86,10,17,47,105,20,True
119,48,102,21,13,120,45,3,28,89,True
21,8,60,121,7,78,46,53,86,39,False
120,79,41,97,105,93,106,101,66,60,False
65,123,120,95,129,45,89,137,19,43,True
18,97,105,123,13,62,55,53,90,46,True
86,101,104,1,20,21,23,55,92,47,True
58,86,38,123,67,5,65,129,35,48,False
20,97,74,100,109,43,60,93,26,7,False
10,128,123,96,45,68,20,78,100,36,False
93,106,101,66,137,12,49,129,105,110,True
10,20,126,79,85,25,17,29,100,112,False
86,94,100,38,19,123,69,82,120,58,False
41,14,26,20,19,28,54,69,53,123,False
48,106,69,85,26,123,42,25,68,96,False
108,106,26,123,89,20,65,135,46,73,False
106,25,29,20,79,70,59,96,65,86,False
89,106,98,26,53,10,47,97,121,20,True
123,95,80,20,74,53,98,28,114,3,False
86,95,76,53,129,41,46,137,58,123,False
27,61,17,54,30,7,46,19,86,136,True
58,21,13,129,105,109,123,29,20,137,True
96,22,71,20,48,111,46,28,19,114,False
86,98,13,5,14,71,10,119,17,21,True
14,104,46,106,7,26,71,70,13,112,True
80,48,137,123,20,53,106,29,79,51,False
48,22,96,110,51,63,13,98,26,20,False
110,95,129,106,26,105,98,100,8,50,False
26,43,44,126,111,138,69,67,19,5,True
51,86,80,19,48,26,100,33,90,95,False
123,20,29,50,54,112,23,119,10,17,False
37,14,54,56,80,97,46,106,51,87,True
17,95,26,121,69,28,105,21,100,48,True
77,10,29,119,21,43,123,19,80,48,True
85,18,72,23,68,71,86,48,128,37,False
103,48,76,26,55,35,86,59,104,5,True
48,126,98,72,65,120,26,43,102,53,True
3,123,96,49,48,58,17,70,90,129,True
41,106,98,26,105,48,62,129,45,65,True
67,19,98,65,85,41,45,96,128,47,False
120,41,102,75,107,17,97,27,26,93,False
20,25,96,121,48,11,69,70,53,83,True
111,26,14,12,120,13,123,129,75,21,True
35,59,86,5,104,105,78,66,69,48,False
121,96,103,13,19,8,86,98,20,90,False
97,114,120,26,20,100,79,17,69,93,False
113,20,13,101,16,82,96,45,64,137,False
47,39,14,54,20,106,35,96,86,19,False
26,28,36,20,69,14,23,94,121,74,True
30,120,93,47,112,3,74,14,25,100,False
26,96,82,83,21,93,2,14,46,5,True
41,43,98,86,64,48,106,97,26,105,False
100,106,21,102,58,10,13,69,5,22,False
100,56,17,90,98,3,26,33,49,48,False
2,76,100,21,123,19,45,106,32,33,False
49,98,30,86,82,48,83,69,103,13,True
41,49,20,123,76,93,53,71,22,106,False
25,120,102,26,20,110,39,41,112,19,True
65,42,14,123,114,106,20,129,51,4,True
106,20,53,103,60,121,73,66,129,17,False
21,136,98,13,105,41,19,47,7,72,False
123,21,6,126,71,10,84,113,14,83,False
96,54,31,17,123,80,106,86,20,102,True
17,70,112,78,7,86,19,96,41,110,True
23,47,71,53,67,30,3,21,107,10,False
10,14,2,120,5,48,53,86,96,106,False
39,49,53,119,21,22,10,47,20,71,True
