r1,r2,r3,r4,r5,d1,d2,d3,d4,d5,radiant_win
21,86,41,105,60,102,47,123,20,51,False
96,30,106,85,95,123,27,31,1,20,True
72,74,41,43,112,10,60,37,25,5,True
135,14,10,53,105,123,71,31,18,26,True
21,70,14,86,37,80,93,53,105,28,True
21,54,25,64,80,97,76,113,104,74,True
41,120,69,123,75,65,54,129,100,39,True
129,56,30,120,95,27,40,88,73,14,False
7,25,26,114,87,74,86,41,137,84,False
53,106,80,73,102,97,123,63,30,14,True
36,23,26,21,1,86,93,45,96,46,False
69,63,76,92,20,94,23,47,105,108,False
51,95,19,121,47,15,90,49,101,26,False
99,14,97,46,57,64,86,11,7,56,False
114,25,71,41,112,1,21,13,56,83,False
65,82,46,77,20,106,39,53,31,38,False
57,53,10,137,69,64,86,104,41,22,True
49,96,10,101,20,48,58,23,108,26,False
4,25,20,65,129,105,23,121,29,73,False
11,48,123,69,5,98,102,95,88,45,False
45,26,18,106,15,23,69,112,39,20,False
11,23,84,100,55,123,95,22,28,102,False
28,10,29,123,51,70,23,72,20,60,False
105,48,21,86,106,41,49,121,20,102,False
106,51,105,18,98,86,121,25,129,84,False
121,71,75,93,25,86,84,138,19,83,False
21,1,45,79,25,3,138,91,60,36,True
86,25,71,10,87,58,95,78,19,120,True
65,82,74,19,85,119,103,129,83,94,True
91,10,96,137,25,123,71,102,79,106,False
27,39,71,10,20,119,68,7,28,21,False
65,129,137,53,54,123,10,107,96,75,True
17,96,60,31,123,112,4,66,29,80,False
20,47,120,80,65,72,29,90,100,95,True
30,5,23,73,113,104,60,26,4,123,True
4,39,79,29,26,84,21,23,90,45,False
46,135,112,26,17,138,90,36,60,96,False
94,106,86,110,96,41,97,123,113,121,False
56,119,69,51,49,102,25,26,53,38,False
84,26,109,56,58,75,98,103,48,3,False
3,78,91,29,76,68,98,88,18,120,True
80,97,25,110,20,70,13,98,123,26,False
23,52,77,123,21,109,51,20,84,98,False
111,49,59,94,26,30,75,7,41,64,True
105,126,121,29,48,68,90,41,96,86,True
95,29,106,128,110,20,76,41,100,80,True
94,96,76,100,119,51,106,123,61,48,True
48,100,49,105,96,20,13,95,97,53,False
4,69,47,36,5,13,100,1,21,85,False
79,60,10,90,26,4,40,21,38,39,False
123,126,45,29,41,26,120,10,96,65,True
46,65,120,123,50,93,58,39,96,26,False
123,25,18,92,21,78,5,96,45,98,True
18,40,79,38,21,102,104,121,107,26,True
88,20,4,123,49,63,71,137,81,5,True
4,31,21,112,126,10,25,60,45,85,False
44,72,7,53,5,55,22,18,86,87,True
17,21,26,70,80,86,88,106,96,46,False
4,75,69,98,83,104,21,43,100,47,True
5,74,81,48,27,30,53,9,15,29,True
8,34,75,2,45,128,27,95,100,120,False
100,20,126,14,92,10,86,121,2,74,True
48,43,21,123,13,82,29,119,32,79,True
5,109,86,25,53,83,48,81,74,27,True
100,126,14,92,20,74,121,10,86,2,True
86,48,71,11,84,30,97,18,14,5,True
123,14,106,28,53,48,27,9,23,74,False
26,105,74,42,63,49,7,70,90,72,True
15,45,51,86,96,74,123,59,136,69,False
30,23,77,2,5,86,10,11,84,20,False
119,13,94,98,65,48,106,60,45,79,False
26,47,129,123,95,86,96,114,20,90,True
23,101,88,128,18,97,71,51,8,31,False
102,26,101,69,106,105,25,20,112,83,True
64,10,135,79,25,65,58,82,17,92,False
77,90,44,72,83,43,14,48,45,5,False
25,39,28,79,51,105,89,22,121,96,True
106,9,71,63,2,22,84,123,7,114,True
90,15,73,20,38,102,95,96,26,39,False
58,120,86,97,41,121,106,48,98,119,True
25,98,26,83,19,76,53,136,112,45,False
137,25,84,26,18,39,17,8,27,5,True
21,26,87,29,81,126,71,27,4,58,False
66,106,15,123,41,65,80,90,29,62,True
112,113,62,69,54,136,13,94,105,129,True
92,105,98,79,109,48,9,102,46,64,False
106,14,121,45,18,44,97,101,64,49,True
82,58,65,19,28,60,20,92,47,21,False
126,26,102,54,100,84,74,11,86,2,False
6,128,1,106,96,10,90,88,85,86,True
106,58,21,100,102,25,120,43,65,135,True
42,29,14,3,22,128,101,129,109,51,False
96,70,71,40,112,4,86,83,14,17,False
52,50,19,48,20,46,128,71,21,39,False
11,2,18,27,84,7,16,54,20,26,False
48,97,33,56,51,21,105,80,58,106,False
138,97,101,22,20,106,64,135,26,42,False
42,2,9,53,58,46,5,64,106,78,True
106,4,71,101,64,18,21,100,119,47,False
102,13,86,14,89,18,58,128,98,55,False
48,119,121,28,40,23,72,45,97,26,False
10,78,105,84,106,42,71,126,9,20,False
8,126,20,17,5,43,84,82,102,45,False
29,14,48,64,106,17,96,21,86,109,True
47,41,46,20,100,63,97,77,121,58,False
14,69,39,64,58,113,98,37,123,28,True
75,2,30,6,25,46,76,26,28,5,False
46,45,17,2,84,94,100,112,66,13,False
