r1,r2,r3,r4,r5,d1,d2,d3,d4,d5,radiant_win
96,10,35,112,110,1,60,85,26,128,True
10,5,71,97,86,93,65,58,69,106,True
65,49,120,114,41,79,17,98,19,93,False
106,85,44,97,20,37,58,93,129,11,True
26,14,36,95,53,3,41,121,28,47,False
10,137,50,104,85,14,21,16,45,1,False
136,101,96,91,17,15,86,21,98,40,False
26,113,28,56,93,58,49,126,114,21,False
41,25,96,26,68,19,121,20,136,129,False
3,14,95,57,123,26,67,49,79,129,True
13,21,96,5,10,86,112,69,136,126,False
43,44,76,20,65,126,105,4,28,27,True
48,39,129,105,136,110,98,17,26,10,True
58,96,86,14,74,114,32,98,31,121,True
3,104,101,63,82,99,1,70,28,25,True
113,25,2,20,121,10,136,37,14,28,False
97,65,13,110,44,106,69,63,26,86,True
73,20,49,126,121,70,35,26,53,98,True
82,138,68,96,11,26,47,21,41,102,False
93,26,20,96,15,84,38,86,48,106,False
9,89,137,129,86,8,17,97,105,136,True
126,21,5,71,10,82,51,76,45,49,True
80,29,136,21,106,12,7,97,121,19,True
129,74,26,54,50,106,71,121,111,48,False
28,17,84,9,6,64,89,37,49,11,False
12,20,47,86,96,93,87,21,101,69,False
3,69,20,23,95,28,34,136,30,48,True
40,93,96,80,64,91,26,113,18,49,False
53,5,28,10,126,95,49,100,21,14,True
34,20,101,41,28,86,98,25,26,94,False
67,74,27,97,68,13,43,26,1,121,True
2,74,138,112,31,6,49,111,85,76,False
98,1,99,50,31,96,80,30,26,49,False
93,22,137,3,45,5,89,120,98,19,False
49,110,20,100,41,53,21,29,136,126,False
41,5,39,27,23,33,93,97,112,120,False
112,69,119,13,15,94,85,96,86,25,False
48,86,20,96,5,39,21,85,69,62,False
33,18,80,26,120,114,121,49,105,38,True
82,71,104,121,98,53,96,119,106,15,False
82,93,40,70,75,5,35,97,86,57,True
5,16,57,22,10,89,86,76,20,96,True
71,49,14,121,11,21,5,61,129,109,True
18,49,78,79,5,138,106,137,123,53,True
46,84,104,86,45,121,98,40,107,44,False
21,45,5,38,10,43,51,109,105,13,True
48,120,57,65,20,93,74,49,26,66,False
76,110,106,41,68,120,48,71,86,84,False
106,63,96,51,128,10,120,86,53,28,True
32,93,16,86,84,71,13,76,97,113,False
48,13,26,20,78,106,98,79,21,136,False
27,102,7,20,69,2,48,9,19,84,True
2,46,86,17,50,26,14,8,100,49,False
72,39,8,97,86,129,120,20,138,110,False
