r1,r2,r3,r4,r5,d1,d2,d3,d4,d5,radiant_win
96,20,137,95,31,102,26,29,13,46,True
43,20,53,51,93,10,136,60,49,123,True
21,13,14,48,68,106,96,42,20,112,False
100,23,96,45,138,106,137,40,26,10,True
106,69,25,107,30,110,86,28,49,42,True
25,61,119,93,136,13,95,74,79,78,False
76,135,110,10,112,97,68,20,128,41,False
1,74,106,20,51,83,39,113,57,26,True
102,53,29,106,121,20,3,43,105,1,True
48,55,23,51,66,96,13,20,45,21,True
54,30,69,128,106,26,82,15,111,23,False
19,20,98,128,54,100,123,13,96,138,False
74,30,41,129,107,111,123,28,59,25,True
82,123,55,63,112,101,13,1,20,102,True
8,97,51,61,31,21,13,20,63,78,False
26,126,121,82,96,69,128,110,28,41,False
49,39,95,123,121,27,21,73,45,69,True
39,29,64,53,95,137,58,82,86,13,False
123,126,29,26,70,74,20,41,19,53,False
55,69,129,83,77,111,86,57,81,25,True
25,120,29,72,123,100,86,82,65,128,True
31,28,76,26,25,21,41,61,20,74,False
105,69,64,17,12,113,40,96,14,8,False
67,75,27,63,93,9,85,65,55,126,False
68,78,72,19,89,29,47,73,100,45,True
55,32,74,19,20,64,120,40,88,48,False
106,19,93,33,79,123,71,48,74,20,True
19,59,45,96,48,106,98,95,26,90,False
30,60,49,65,93,68,89,106,123,29,False
72,107,136,97,100,49,86,78,53,21,False
49,95,107,123,121,64,82,69,126,45,True
26,49,10,9,104,74,45,96,72,89,False
13,20,38,121,73,82,14,102,94,58,True
65,74,129,51,21,41,17,72,98,123,False
17,69,27,45,102,113,26,49,40,16,True
43,26,51,13,93,102,63,19,21,100,False
25,28,47,41,85,105,93,46,112,121,False
2,53,23,84,10,29,26,113,5,74,False
93,106,28,53,26,38,41,120,101,102,True
21,60,13,26,14,86,20,15,96,120,False
110,86,48,5,10,14,84,114,71,25,False
5,73,137,123,25,66,49,41,23,101,False
53,63,123,120,137,105,13,20,98,10,False
25,41,53,49,112,69,86,98,21,26,True
69,49,48,58,86,18,17,98,26,110,True
72,95,106,123,78,120,8,128,19,105,True
113,86,48,38,26,11,95,3,123,129,False
26,49,100,21,70,53,98,48,105,60,False
21,106,102,100,121,19,101,120,63,20,True
41,97,66,39,53,70,121,96,10,64,False
84,10,48,26,97,82,69,123,22,111,True
26,106,121,129,93,20,39,123,78,41,True
10,39,69,100,123,94,96,23,58,72,True
70,49,21,75,123,102,26,39,98,110,True
94,32,120,53,121,126,138,58,69,109,True
41,98,97,105,128,19,137,53,135,21,True
14,3,91,98,48,46,36,28,90,26,True
14,82,90,121,96,20,41,98,45,76,True
98,43,20,90,95,106,88,110,129,36,True
26,89,97,110,90,136,95,49,38,53,True
49,19,20,86,93,21,76,29,136,74,False
87,57,95,123,97,53,96,105,106,94,False
