r1,r2,r3,r4,r5,d1,d2,d3,d4,d5,radiant_win
106,21,129,64,102,54,23,71,22,119,True
114,121,96,20,11,13,109,68,48,102,False
46,8,14,129,88,71,74,110,10,84,True
48,135,20,64,36,52,28,72,18,26,False
62,54,17,83,21,9,22,14,86,48,False
98,106,53,86,46,70,39,5,119,96,True
136,83,23,65,95,35,93,97,79,109,True
63,39,23,9,20,58,123,59,78,114,False
11,96,25,84,86,10,28,72,39,85,True
44,106,97,105,121,20,138,120,50,41,True
44,28,34,72,5,46,129,105,36,20,True
48,14,64,7,123,44,34,119,2,5,True
129,86,52,63,91,98,17,85,109,90,True
81,72,54,5,74,21,29,25,11,86,False
123,14,48,11,5,19,64,40,54,25,False
129,19,9,10,74,137,23,79,73,86,True
21,26,54,49,25,22,74,1,80,98,True
137,25,109,18,86,129,21,15,54,121,True
22,56,8,11,14,21,54,97,25,86,True
136,98,21,86,120,48,102,65,113,5,True
79,27,137,19,48,123,13,35,96,58,True
48,20,19,111,82,97,12,137,123,5,False
60,106,44,14,123,65,100,49,2,36,False
85,78,32,53,120,86,5,93,7,129,True
109,98,96,105,20,12,26,13,51,129,False
120,40,29,62,44,9,58,17,48,129,True
109,85,52,121,96,73,13,123,98,20,True
112,53,60,44,137,109,45,17,23,76,False
85,41,23,27,120,86,48,17,96,123,False
109,20,69,120,63,58,22,21,123,23,True
109,126,96,79,121,9,18,25,129,100,False
17,10,98,86,5,85,13,49,72,105,True
48,9,14,112,136,53,12,78,22,121,True
103,13,49,26,89,65,18,120,129,121,False
53,109,19,102,1,78,65,45,137,79,False
52,86,93,129,91,17,73,92,19,9,False
10,17,90,38,5,20,1,96,86,13,True
21,13,33,105,44,79,93,102,123,106,True
107,69,21,19,114,25,27,42,108,88,False
94,13,129,26,85,5,1,96,72,15,False
123,71,9,54,43,23,50,4,30,79,False
35,20,19,5,129,58,96,112,123,54,False
49,94,39,86,5,121,17,87,2,48,True
126,87,97,63,19,106,29,21,90,18,True
86,20,120,104,70,49,48,35,75,5,False
21,71,82,67,26,84,126,17,90,48,True
39,119,18,104,37,76,96,64,9,94,True
20,109,129,21,50,12,49,57,105,9,False
106,86,136,33,89,110,123,120,97,48,True
56,120,2,121,85,13,86,95,5,123,False
74,5,21,103,70,13,42,20,14,102,True
111,22,104,105,10,129,88,95,9,45,True
29,106,86,105,95,120,121,65,97,44,False
10,31,41,129,121,78,23,28,91,56,True
102,23,97,7,42,70,126,98,40,20,True
14,22,5,88,21,13,121,104,84,23,True
25,96,11,26,101,31,120,78,8,20,False
52,68,63,96,7,128,16,84,48,64,True
87,22,46,98,27,15,88,39,1,20,True
65,17,138,9,96,70,13,73,121,79,False
109,39,17,88,20,37,21,53,48,2,False
22,78,100,72,26,14,44,97,90,112,True
39,49,6,86,112,11,57,22,58,5,False
23,6,29,7,40,19,71,20,18,64,True
51,69,8,85,106,84,120,2,41,86,False
19,41,49,105,128,110,137,18,26,73,True
104,14,101,100,138,96,72,76,26,45,False
14,71,48,84,25,5,121,21,106,18,False
10,5,2,120,71,106,21,20,4,19,False
111,120,93,30,28,26,49,63,13,64,False
105,96,13,54,86,57,25,21,95,64,True
2,121,5,39,63,98,84,6,52,26,True
21,2,5,123,95,48,72,126,96,22,True
79,60,70,64,14,37,98,106,86,41,True
129,87,25,19,48,84,96,113,13,50,True
19,13,57,94,105,5,60,23,18,123,False
41,64,97,49,112,23,31,129,93,45,True
86,128,26,129,46,105,97,57,85,44,False
53,102,48,29,52,97,21,3,65,72,False
21,26,46,64,2,129,20,86,106,114,True
5,86,114,36,14,7,109,9,64,13,True
81,102,119,17,64,123,5,22,114,14,True
18,52,55,9,5,28,123,46,41,33,False
26,16,86,54,106,123,48,11,5,98,False
135,106,86,52,94,9,90,19,54,5,False
97,123,65,126,113,67,13,69,26,110,True
123,48,98,11,5,84,35,54,86,26,True
33,50,19,72,100,98,25,86,9,23,False
14,86,54,29,36,22,98,59,48,56,True
18,76,19,9,20,57,137,91,123,72,True
40,11,74,80,72,14,86,54,25,2,False
100,128,137,49,63,85,96,46,105,93,True
96,44,85,13,123,109,126,28,79,20,False
12,69,13,65,121,112,20,29,21,48,False
69,109,85,23,105,12,13,129,114,9,True
35,41,96,9,72,76,21,19,45,73,False
112,89,126,109,129,93,120,137,88,40,False
54,137,1,9,110,23,94,5,15,65,True
112,109,54,126,43,120,21,69,96,63,False
19,4,39,20,33,85,120,129,86,44,False
27,17,86,78,95,72,45,28,1,98,False
79,5,52,23,48,17,72,55,65,9,False
109,76,96,19,9,5,73,15,23,65,False
109,44,23,19,43,49,25,38,79,5,False
65,18,137,15,86,10,21,96,45,5,True
123,85,52,10,49,43,93,33,19,110,True
85,95,137,121,25,10,58,15,26,96,True
75,46,63,86,129,45,123,98,48,19,True
41,91,15,58,137,95,21,40,105,106,False
128,4,21,123,19,88,96,101,119,46,False
44,121,23,79,57,85,63,129,65,52,False
57,35,40,1,7,49,59,21,19,5,True
39,104,71,20,42,22,48,2,101,102,True
19,39,5,25,109,111,35,2,121,1,False
76,49,93,102,121,21,74,2,65,72,False
63,84,10,97,128,74,43,85,7,54,True
2,48,88,75,17,84,59,19,106,33,True
65,41,129,119,120,52,135,51,1,105,False
74,135,112,119,48,123,29,28,20,6,True
23,96,72,136,26,13,42,14,20,7,False
5,107,82,86,15,2,110,109,11,84,False
89,17,79,96,26,105,106,72,97,65,False
101,129,106,94,65,105,12,23,20,13,True
63,97,25,40,72,86,128,123,102,41,True
49,64,44,78,100,46,30,52,28,19,False
97,109,104,83,86,106,2,93,112,5,True
103,57,36,70,64,46,49,74,101,58,False
9,114,18,137,19,106,46,73,121,5,False
63,72,29,21,119,19,51,20,70,26,False
17,2,51,46,26,39,86,80,4,5,True
22,101,48,129,123,97,71,104,106,37,False
88,22,121,31,42,26,120,4,84,96,True
20,72,17,123,129,28,106,73,65,5,False
96,88,106,48,20,72,114,86,121,84,False
123,52,31,49,21,11,64,74,129,112,False
100,126,86,76,63,53,98,80,27,48,True
95,13,129,86,110,5,54,49,19,96,True
10,74,19,49,3,71,119,13,95,5,False
48,49,23,31,121,93,20,106,60,45,True
93,23,14,105,79,121,21,71,98,8,True
95,97,14,17,64,20,57,13,70,31,True
73,55,137,19,121,28,129,95,105,5,True
113,119,46,2,85,106,86,98,48,26,True
48,69,13,20,102,129,120,70,86,9,False
106,38,15,79,26,19,2,119,46,85,False
97,48,102,86,50,10,106,101,21,9,True
71,72,5,102,74,92,100,54,106,26,False
14,104,6,11,31,7,123,13,5,48,False
18,90,106,138,121,70,129,52,43,19,False
123,42,15,64,38,28,14,11,6,86,True
72,52,23,123,65,98,9,19,89,15,False
43,23,136,5,72,109,98,22,26,9,False
78,15,19,105,100,41,43,49,121,86,False
74,5,11,48,40,9,96,35,39,84,True
72,43,137,86,87,98,9,123,54,65,False
98,42,17,26,9,4,120,136,33,121,True
22,95,129,86,72,10,120,29,100,33,True
121,104,15,20,39,22,74,98,1,80,True
97,10,107,105,103,41,35,49,86,110,False
22,8,11,56,14,119,49,73,5,39,True
96,19,121,18,55,48,29,123,13,20,True
96,53,50,51,95,137,13,20,100,46,True
95,64,92,112,100,49,40,119,129,48,False
23,54,121,86,120,129,14,105,15,95,False
112,63,20,86,73,4,37,123,28,19,True
33,50,19,79,54,136,89,23,65,86,True
23,106,25,105,9,43,48,129,110,79,True
48,106,23,65,103,109,17,96,90,9,False
4,17,97,85,26,18,19,21,101,9,False
135,76,109,121,106,73,43,65,5,55,False
6,85,129,112,105,49,58,98,94,26,False
15,41,3,14,74,21,70,23,136,22,True
136,109,23,105,29,111,52,129,119,22,False
65,13,40,53,73,72,98,14,5,84,True
18,98,47,19,9,4,74,96,65,86,True
90,11,51,94,99,13,45,100,129,53,False
106,44,79,43,19,35,123,71,21,114,False
74,121,137,10,3,89,105,14,65,2,False
1,58,28,74,45,18,13,121,105,137,True
9,1,2,105,21,94,61,129,26,86,True
20,94,98,105,13,129,10,110,52,86,True
112,20,96,63,13,21,78,19,100,86,True
13,129,19,10,105,52,48,121,137,20,False
17,70,69,121,65,86,22,28,98,53,True
41,86,39,9,23,42,129,26,106,105,False
2,18,120,30,71,53,12,97,126,105,False
71,20,52,123,86,109,96,69,76,112,False
6,121,49,14,79,46,126,128,20,43,False
113,82,71,20,111,1,45,96,126,105,False
13,83,94,65,49,57,47,64,97,20,True
109,41,97,26,14,137,58,123,100,93,False
74,121,95,137,20,129,35,10,85,26,True
