r1,r2,r3,r4,r5,d1,d2,d3,d4,d5,radiant_win
100,13,47,121,49,60,90,95,51,20,False
52,19,46,26,21,48,38,64,49,9,False
48,13,98,20,79,109,43,112,126,53,True
46,105,22,49,53,26,96,109,79,50,False
49,66,86,29,95,64,93,102,121,82,True
15,120,136,49,91,58,43,121,137,70,True
138,13,98,65,5,97,120,58,94,123,True
28,25,26,42,11,10,86,19,14,5,True
18,71,101,22,64,9,41,90,129,114,True
76,13,100,107,49,83,123,69,53,19,True
100,107,76,49,13,123,69,19,83,53,True
69,76,137,10,5,26,25,11,100,42,False
100,43,20,48,58,39,123,83,55,49,False
21,88,128,93,121,10,49,29,64,22,False
38,19,49,110,94,58,123,129,35,89,True
138,106,120,26,68,98,46,112,48,86,True
38,48,100,31,27,21,129,86,45,93,False
86,121,106,41,49,20,109,120,129,72,True
21,45,104,17,100,60,89,98,123,20,True
26,25,11,3,84,86,71,21,41,85,True
48,13,21,3,7,106,72,84,100,63,True
30,88,114,63,137,14,25,39,26,110,False
20,50,48,56,96,21,129,41,58,105,True
62,98,106,119,113,3,86,69,46,89,False
23,72,64,49,20,9,35,7,96,26,False
14,69,53,48,84,17,4,20,86,104,False
58,74,8,62,5,71,65,120,46,26,False
14,49,86,26,112,53,97,21,30,72,False
87,46,28,16,112,22,26,11,65,136,False
51,49,17,128,25,61,41,120,123,68,False
17,48,87,86,16,137,5,26,25,57,False
23,128,75,64,11,70,112,86,40,14,True
19,4,120,103,119,5,106,42,97,137,False
41,56,90,53,97,51,13,60,20,91,True
106,96,66,128,41,13,112,20,129,18,True
57,123,14,25,87,16,120,114,72,58,True
45,6,137,64,71,39,97,79,93,20,False
120,49,74,95,53,65,80,63,87,105,False
94,13,84,45,97,41,30,33,106,40,False
52,101,48,98,31,46,84,49,40,7,False
22,46,96,72,5,11,48,84,105,104,True
112,5,128,69,95,66,98,123,41,25,False
79,21,100,138,106,9,44,62,51,20,False
110,49,29,85,17,39,100,128,107,82,False
14,69,66,34,121,48,97,26,98,5,False
25,64,135,97,37,106,129,45,48,20,False
48,104,22,25,84,11,65,55,66,7,False
74,57,26,95,53,63,72,108,76,112,False
2,93,50,86,31,76,48,26,78,85,True
14,35,123,17,96,82,98,39,53,40,False
12,26,97,121,90,20,43,98,84,48,False
42,49,26,64,22,104,46,19,84,101,True
1,41,80,20,123,112,78,53,105,30,True
27,34,49,82,110,135,86,30,35,137,True
10,18,123,36,64,39,43,91,53,26,False
120,26,106,53,21,71,49,73,128,121,True
104,26,84,46,63,120,96,10,101,102,False
100,5,7,6,49,86,28,10,97,58,False
30,86,2,74,54,83,110,48,38,13,True
64,70,39,84,123,2,128,48,25,50,False
109,98,43,86,136,97,106,47,123,112,False
135,20,106,18,86,23,97,94,26,58,False
138,13,137,66,48,86,57,63,64,126,True
21,2,46,37,5,123,39,70,84,64,False
135,20,23,86,4,120,114,97,26,58,True
61,46,35,72,51,29,5,8,56,126,True
84,121,8,74,11,61,6,119,17,5,True
41,49,110,53,78,97,26,8,123,28,False
46,2,26,10,5,126,129,79,20,48,True
6,106,135,23,20,105,114,137,58,10,False
113,86,69,136,65,79,137,48,49,85,False
86,48,7,43,30,97,96,21,121,20,False
120,26,123,102,43,65,74,49,19,33,True
48,106,49,68,121,21,105,31,96,114,True
88,98,21,45,48,70,123,96,30,74,True
25,84,29,121,19,48,106,49,26,20,True
41,137,120,128,20,94,85,92,136,45,True
4,101,96,28,20,73,120,29,121,66,True
21,123,39,69,100,89,25,86,65,96,False
75,119,136,98,50,1,36,88,112,64,True
46,13,97,86,83,48,65,74,96,20,False
10,106,98,65,123,36,100,49,48,53,True
69,121,120,10,102,82,37,49,40,20,True
26,113,13,98,21,80,49,37,23,121,True
67,37,21,36,79,112,120,98,63,102,False
5,72,17,19,105,49,73,13,53,20,False
48,126,96,65,43,10,20,13,86,98,True
48,128,107,105,51,21,10,49,112,19,True
123,17,38,10,21,95,57,37,98,86,False
12,31,29,121,106,102,80,98,19,3,True
94,40,97,123,3,41,121,50,26,49,False
53,49,35,28,123,20,29,43,105,73,False
138,91,46,38,41,21,17,88,113,58,False
41,15,123,3,74,126,112,95,86,97,True
10,105,46,86,129,80,19,74,20,18,True
19,13,48,21,110,128,41,112,39,23,True
82,13,137,26,110,10,123,85,19,129,False
123,50,109,129,45,84,65,78,49,48,False
13,49,51,128,25,106,20,105,97,73,True
20,112,96,19,15,61,62,1,49,123,True
20,92,18,49,72,48,43,96,65,86,True
62,61,49,1,123,19,112,96,15,20,False
102,129,61,123,10,48,106,20,96,68,True
89,76,137,65,33,14,79,21,13,97,True
49,66,86,51,82,58,129,105,10,23,True
35,70,100,71,27,59,110,63,49,50,False
70,71,76,90,22,35,49,101,128,64,False
110,33,106,19,48,73,123,120,96,128,True
80,28,86,3,49,85,26,89,71,17,True
69,25,71,44,85,29,10,77,126,86,True
72,91,126,123,97,10,74,47,19,33,False
11,49,64,86,20,95,18,120,84,53,True
33,82,86,41,19,53,73,121,80,98,False
71,86,22,89,96,21,17,10,2,84,True
85,10,20,60,17,71,12,13,112,3,True
21,121,96,26,19,13,98,86,25,58,False
41,74,137,27,33,104,58,106,105,18,True
106,72,103,73,121,46,20,17,71,37,False
5,95,135,138,120,137,49,58,18,9,True
7,48,45,129,35,23,26,97,101,19,False
137,13,21,48,84,14,5,26,123,22,False
65,137,20,25,48,110,69,26,106,10,False
14,44,120,31,110,43,103,123,45,138,False
138,123,73,51,63,12,26,69,38,42,True
16,25,20,103,90,19,64,35,47,82,True
128,51,55,70,37,8,5,43,97,137,False
61,53,107,14,120,2,95,88,21,87,True
47,83,21,76,27,46,112,57,104,136,True
90,19,112,102,110,135,70,49,27,84,False
100,20,85,76,10,95,49,5,26,102,False
97,82,8,64,69,26,112,19,31,11,False
22,95,64,111,32,12,66,120,49,19,False
10,110,13,29,112,19,28,54,45,31,False
