r1,r2,r3,r4,r5,d1,d2,d3,d4,d5,radiant_win
42,29,119,22,121,23,69,45,93,64,True
15,9,69,25,5,6,119,23,20,19,False
63,25,97,19,20,70,22,69,65,112,False
4,25,20,53,23,73,110,96,120,123,False
51,79,103,69,15,105,82,112,49,72,False
72,76,20,105,38,95,23,26,110,97,False
58,137,20,41,104,64,120,108,123,89,True
100,10,23,65,21,25,97,20,105,38,False
69,84,41,22,36,20,11,86,97,109,False
5,56,86,11,104,110,46,25,22,83,True
99,10,110,13,84,7,14,74,6,5,False
135,84,123,46,126,26,23,96,53,41,False
62,86,114,97,31,36,119,98,10,83,True
110,23,98,105,18,21,74,100,53,38,False
13,86,77,84,69,107,10,53,29,64,False
25,114,100,123,97,87,49,98,86,67,True
110,120,126,95,65,48,23,13,105,123,True
97,120,79,58,48,96,83,137,26,63,True
95,84,35,61,79,46,136,14,13,64,True
93,120,73,105,86,20,136,46,21,29,False
21,55,20,96,13,40,49,10,98,86,True
10,74,26,137,5,28,86,84,57,13,True
76,21,28,26,45,106,56,98,121,32,False
45,25,23,123,49,59,106,102,105,15,True
137,65,58,98,82,5,63,114,97,123,False
120,88,70,112,26,47,119,45,23,98,True
49,16,114,5,20,48,13,96,58,79,False
89,43,110,19,41,128,120,15,80,114,True
58,121,19,48,129,10,120,23,105,123,False
107,70,119,26,49,93,20,29,25,56,False
6,84,21,45,60,10,19,20,112,98,True
94,59,102,20,38,137,123,69,64,12,False
45,26,120,129,82,23,54,25,58,20,True
106,20,63,29,128,21,17,129,33,45,True
49,10,129,119,65,12,96,126,79,105,True
15,23,26,65,114,72,106,129,95,123,False
17,93,100,21,69,56,77,98,20,86,True
95,98,19,85,112,76,17,43,86,21,False
85,114,69,121,48,18,97,102,105,33,False
72,33,4,49,123,69,121,120,85,18,True
49,10,19,112,65,41,13,96,121,58,True
126,29,10,45,20,21,17,129,58,19,False
66,67,97,96,20,106,26,53,14,21,True
10,49,121,61,128,70,129,20,123,35,False
28,49,14,112,51,12,74,69,121,123,False
41,20,106,19,66,10,25,129,119,45,True
105,106,58,48,137,72,74,10,69,65,False
82,47,100,123,112,25,49,101,85,1,True
41,97,20,105,137,89,128,96,49,45,True
109,119,69,21,74,94,84,92,126,53,False
20,17,107,95,15,66,120,93,98,65,False
10,22,137,26,20,49,76,98,19,112,True
10,21,77,98,121,93,123,45,102,106,True
54,17,29,53,45,109,100,14,86,13,True
14,114,56,20,126,111,46,97,107,73,True
73,39,98,123,5,48,22,29,45,58,True
93,106,129,65,101,126,102,38,86,20,True
120,97,121,86,28,4,79,25,69,19,True
95,49,97,123,58,48,13,47,79,100,True
48,119,29,83,65,100,10,53,43,126,False
82,29,73,105,123,58,7,89,106,86,True
74,110,21,26,29,80,126,121,96,39,True
21,20,106,19,66,46,41,129,123,105,True
114,5,78,19,137,18,90,21,53,96,False
41,22,137,26,110,48,106,97,128,105,True
66,86,17,95,29,46,97,110,123,120,True
41,97,13,20,138,65,46,10,106,86,False
103,84,4,86,5,123,82,13,98,21,False
70,113,123,110,28,105,17,41,128,14,True
82,112,20,26,98,119,10,21,71,74,True
41,69,105,110,13,19,51,123,78,25,False
129,17,47,100,110,41,43,120,123,58,True
27,96,8,62,22,9,49,109,17,86,True
70,113,123,110,28,105,17,41,128,14,True
48,28,96,123,105,63,120,129,26,20,True
62,21,128,93,66,10,64,14,92,45,True
119,94,69,128,17,41,43,85,53,25,True
95,97,13,66,138,58,120,21,73,65,True
82,66,123,29,49,48,58,96,86,47,True
21,121,137,41,96,18,97,105,138,120,True
86,39,81,100,10,5,14,18,22,63,True
106,10,53,83,28,85,25,64,35,71,True
53,19,90,129,46,41,23,79,66,97,True
89,22,33,105,100,53,51,129,123,120,True
48,76,97,65,110,25,13,102,26,3,True
86,48,22,71,5,72,15,96,25,31,True
95,100,33,63,120,72,19,43,96,136,True
70,13,123,110,38,105,10,49,128,97,True
66,21,13,97,123,34,14,100,53,95,True
9,68,11,60,6,23,45,18,83,129,False
42,53,33,96,74,45,69,105,114,10,False
70,17,96,105,86,20,48,21,97,26,True
36,19,102,114,73,30,21,54,104,85,False
1,13,129,20,123,126,83,78,112,10,True
128,42,31,71,66,51,13,20,54,101,True
95,137,33,105,58,10,90,96,5,20,True
10,39,96,20,79,25,26,85,129,48,False
111,6,97,19,39,69,41,59,58,86,False
86,98,100,95,120,110,70,101,38,106,True
63,135,121,84,71,74,72,26,97,54,False
14,17,46,33,85,21,35,6,86,58,True
12,89,95,2,84,72,51,74,39,27,False
10,106,90,85,38,46,97,43,8,5,True
21,96,58,65,43,26,94,69,39,100,True
113,13,96,58,86,70,106,98,26,110,True
32,74,110,68,67,18,90,10,72,111,True
21,86,95,23,22,13,41,26,53,96,False
106,21,19,44,66,135,20,25,100,49,False
43,60,26,86,72,52,7,57,46,64,True
11,44,86,2,84,26,41,104,74,40,False
22,101,29,48,71,35,129,75,42,20,False
35,46,86,104,84,106,27,49,54,5,False
128,53,14,66,44,84,19,12,23,33,True
73,13,69,105,110,94,97,96,121,51,True
42,26,80,14,71,48,2,22,64,35,False
1,106,129,20,65,41,23,102,58,110,False
23,135,64,123,109,97,57,14,119,63,False
1,53,96,84,19,42,26,71,100,80,False
48,23,19,21,69,106,45,72,129,20,False
41,49,97,119,45,73,13,98,65,20,False
48,23,82,123,110,56,120,49,128,20,True
20,106,129,123,67,70,65,21,137,26,True
