r1,r2,r3,r4,r5,d1,d2,d3,d4,d5,radiant_win
38,105,74,10,58,23,79,14,123,63,False
38,93,22,105,45,100,111,137,17,25,False
19,10,100,98,21,49,9,14,12,126,True
49,66,121,63,21,23,88,92,3,59,False
93,64,35,119,98,73,22,123,20,19,True
19,65,88,4,86,49,93,97,105,128,True
123,106,66,23,41,48,26,29,59,53,True
123,96,75,10,114,70,121,20,14,49,True
47,82,62,72,93,95,20,88,106,29,True
1,20,66,97,13,14,49,26,85,48,False
33,107,20,6,21,92,26,89,80,112,True
83,123,63,19,120,49,65,66,129,35,False
10,105,129,79,22,65,13,86,48,45,True
72,21,26,45,19,33,86,1,49,65,True
93,53,129,61,26,1,13,49,73,41,True
93,14,45,46,112,13,65,41,33,19,True
62,18,97,112,86,93,45,58,47,13,True
128,2,94,26,123,106,105,32,120,20,True
100,13,69,26,94,1,119,14,25,92,True
43,25,49,26,19,23,9,72,41,112,True
20,98,76,63,41,49,45,119,2,93,False
90,6,96,47,84,72,16,93,22,119,False
20,41,23,43,14,93,5,97,74,21,True
76,20,96,86,73,21,100,48,19,13,True
93,121,96,20,76,58,25,112,55,41,True
98,5,25,4,123,112,21,60,1,47,True
18,87,13,69,65,129,123,20,82,1,True
17,123,20,60,113,26,33,98,39,18,False
11,65,28,46,83,48,3,102,66,26,True
136,82,112,110,106,18,96,63,113,58,True
61,123,65,39,1,69,121,14,44,137,False
20,19,78,89,71,93,123,29,105,106,False
27,20,25,15,93,112,21,26,29,95,True
105,137,17,66,82,49,14,58,93,121,False
86,79,41,106,55,49,65,107,26,10,False
114,20,26,113,126,65,13,27,69,95,True
8,65,61,111,49,93,45,135,68,59,False
25,74,20,105,49,58,136,97,45,48,True
120,9,89,129,105,99,123,20,41,90,True
95,129,26,66,39,2,136,91,49,100,False
1,121,98,21,58,112,41,19,47,88,False
13,41,100,27,135,80,98,35,19,105,False
94,39,111,105,13,129,27,18,121,82,False
86,21,29,47,65,19,112,35,33,41,True
123,70,39,66,19,80,112,68,49,26,True
51,45,114,69,35,110,94,100,20,74,True
79,113,33,93,29,120,105,88,47,49,True
13,58,1,128,123,112,10,137,78,105,False
45,26,78,21,120,74,96,93,123,5,False
112,129,22,95,26,65,49,3,47,39,False
93,64,35,119,98,73,22,123,20,19,True
12,26,120,33,49,21,123,105,135,112,True
5,19,48,98,55,129,53,49,114,20,False
35,90,57,135,69,65,14,82,49,17,False
123,26,109,98,129,114,20,29,49,58,True
33,25,58,93,19,94,85,72,98,129,True
29,105,47,12,123,137,74,20,95,11,True
13,45,3,29,41,137,58,123,138,90,True
129,120,30,123,1,105,82,137,20,85,True
66,92,23,48,62,105,74,10,14,49,True
39,26,49,48,105,69,19,51,97,138,False
63,123,96,105,138,104,20,126,4,86,False
120,19,10,85,43,20,74,79,49,98,True
26,76,112,82,105,86,129,49,65,32,True
137,48,63,45,100,13,58,49,105,93,False
20,78,65,36,41,49,114,105,43,1,True
55,76,32,58,71,48,126,98,112,65,False
90,20,33,65,93,123,49,41,35,86,True
136,50,26,137,95,111,86,29,33,15,False
111,26,19,41,79,6,45,129,107,9,False
111,19,95,58,97,66,123,49,13,96,True
95,72,20,55,126,111,45,26,69,73,True
120,21,26,32,33,78,20,1,105,106,False
45,90,31,82,65,49,56,112,19,87,True
64,59,49,121,93,129,65,48,58,136,True
41,20,14,58,59,63,90,28,105,9,True
21,86,41,20,114,129,49,45,105,93,False
39,105,93,26,96,4,78,86,120,5,True
93,68,17,105,49,113,21,79,14,47,True
120,75,41,71,21,69,33,82,105,17,False
66,74,41,88,129,19,36,123,1,45,True
19,120,20,82,123,49,15,9,88,17,True
73,21,5,96,39,28,20,65,89,106,False
123,26,109,98,129,114,20,29,49,58,True
33,25,58,93,19,94,85,72,98,129,True
106,3,98,4,26,20,48,29,45,13,False
13,45,3,29,41,137,58,123,138,90,True
89,19,106,72,112,12,100,119,29,98,False
30,71,33,94,80,3,49,41,97,45,True
90,6,96,47,84,72,16,93,22,119,False
135,26,129,25,110,98,53,123,39,32,True
10,20,49,65,13,98,72,123,90,114,True
83,126,49,48,26,62,109,55,110,90,False
29,105,47,12,123,137,74,20,95,11,True
13,45,3,29,41,137,58,123,138,90,True
97,105,64,4,96,17,110,21,114,49,False
18,7,26,102,76,43,51,98,64,70,False
15,78,14,112,93,18,20,98,49,100,True
39,26,49,48,105,69,19,51,97,138,False
63,123,96,105,138,104,20,126,4,86,False
80,71,59,20,114,138,64,40,49,21,False
18,39,123,5,98,137,95,51,47,105,True
20,137,113,41,74,82,97,123,129,45,False
120,14,48,105,15,98,49,45,41,26,True
120,53,70,129,105,15,26,68,137,49,True
85,12,47,26,90,49,20,17,112,29,True
110,26,76,136,95,113,93,45,20,60,True
21,98,93,123,100,60,19,72,113,91,True
46,83,26,49,19,14,20,18,86,106,True
82,45,106,20,69,76,65,97,41,53,True
85,17,86,47,1,13,12,75,20,49,True
25,13,121,96,45,21,41,3,105,33,True
10,97,136,58,98,126,66,43,1,105,False
100,101,98,21,63,106,20,97,65,89,False
8,65,61,111,49,93,45,135,68,59,False
59,21,3,45,114,93,137,112,26,22,False
82,27,45,46,29,97,3,5,1,88,True
86,85,112,22,46,26,105,19,28,18,True
21,13,47,65,93,79,123,41,22,49,True
20,37,59,93,26,113,10,49,79,100,False
120,19,20,73,93,86,85,129,41,39,True
90,75,96,94,126,62,86,26,10,98,False
120,20,1,86,78,46,26,48,102,65,False
80,98,97,3,25,47,96,41,26,66,True
53,55,120,19,82,18,90,129,26,64,False
33,19,120,112,48,10,13,136,98,86,True
136,50,26,137,95,111,86,29,33,15,False
111,26,19,41,79,6,45,129,107,9,False
111,19,95,58,97,66,123,49,13,96,True
73,105,28,13,33,46,112,20,89,19,False
15,123,14,33,49,65,13,26,93,112,False
65,111,48,19,120,53,34,78,14,5,True
10,96,105,123,85,5,28,95,21,13,True
46,105,20,82,21,45,49,123,32,93,True
53,55,94,32,86,72,69,83,91,20,False
83,65,95,57,13,86,41,135,5,74,False
93,123,26,39,99,20,49,1,79,96,True
93,26,123,21,98,135,47,136,66,73,True
136,50,26,137,95,111,86,29,33,15,False
111,26,19,41,79,6,45,129,107,9,False
111,19,95,58,97,66,123,49,13,96,True
95,72,20,55,126,111,45,26,69,73,True
34,20,72,18,49,21,26,129,110,111,False
96,85,39,94,26,111,69,64,123,113,False
43,93,7,58,39,120,98,3,48,19,True
13,26,20,95,129,41,19,28,66,74,True
26,19,14,21,93,13,45,69,105,41,False
93,96,101,65,137,82,123,32,58,56,True
53,101,21,98,69,49,7,26,19,48,False
58,10,7,112,45,63,29,64,123,76,True
84,123,67,20,13,97,86,1,98,40,True
100,13,69,26,94,1,119,14,25,92,True
106,58,112,48,114,91,136,129,72,17,True
95,49,26,50,69,91,78,82,20,39,True
69,19,10,80,66,45,86,21,49,98,False
93,68,17,105,49,113,21,79,14,47,True
120,75,41,71,21,69,33,82,105,17,False
93,23,84,105,106,138,74,9,49,48,True
82,90,41,98,85,9,63,17,88,33,True
46,90,69,49,101,136,9,45,29,59,False
136,28,86,35,105,20,29,25,39,123,True
96,100,15,123,28,66,40,49,39,97,False
98,104,10,20,112,49,58,93,120,84,False
48,86,11,112,65,10,123,49,13,20,False
26,98,128,70,66,63,80,21,69,35,True
129,106,26,95,20,18,40,90,98,58,False
97,123,9,1,126,27,71,21,41,55,False
82,20,45,10,98,120,92,37,8,136,True
35,41,20,129,112,1,30,19,69,106,False
126,123,86,74,93,94,26,114,49,25,True
33,14,97,73,26,21,123,98,100,41,True
1,86,22,49,45,105,21,120,113,121,False
18,105,120,70,75,63,26,100,47,13,False
25,68,98,84,97,20,65,49,74,41,True
114,10,137,123,74,95,113,112,40,100,False
98,121,105,28,102,72,61,49,41,119,False
74,11,49,45,26,55,123,47,93,33,False
66,71,74,15,94,109,105,20,63,98,True
112,129,22,95,26,65,49,3,47,39,False
46,13,101,66,96,49,20,26,82,71,False
18,65,105,49,23,21,26,39,98,71,False
73,27,100,21,13,89,56,58,96,10,False
82,26,66,129,80,23,29,136,105,21,False
72,136,26,49,90,59,86,33,129,48,False
21,136,66,59,105,17,41,14,20,98,True
48,58,26,126,129,41,65,119,120,123,False
15,20,129,46,72,48,40,13,105,98,True
66,106,96,82,121,59,26,123,11,29,True
33,101,40,1,97,106,30,45,113,80,False
102,33,21,49,45,10,136,65,85,47,True
69,112,13,86,4,49,26,17,96,100,False
48,45,129,26,18,33,74,126,82,85,False
93,96,26,103,20,138,79,82,110,129,False
12,135,123,46,26,41,79,59,86,112,True
82,129,33,59,68,105,49,48,46,45,False
82,49,45,20,56,93,74,53,65,43,False
14,110,41,20,13,1,66,123,39,65,False
33,40,123,74,49,47,93,39,30,19,False
33,53,123,128,41,18,85,88,20,14,True
41,71,20,45,17,89,40,112,101,22,False
26,126,114,105,109,113,96,14,21,72,True
90,20,33,65,93,123,49,41,35,86,True
33,10,21,65,98,94,61,37,27,97,False
83,65,95,57,13,86,41,135,5,74,False
93,123,26,39,99,20,49,1,79,96,True
26,96,20,13,41,73,5,123,98,49,True
13,26,20,95,129,41,19,28,66,74,True
93,26,129,126,84,18,110,71,114,120,True
94,83,97,22,123,10,19,20,98,106,True
33,25,58,93,19,94,85,72,98,129,True
29,105,47,12,123,137,74,20,95,11,True
93,110,29,86,45,10,20,14,38,120,True
62,83,39,65,48,93,26,15,97,105,False
10,20,39,69,19,18,76,97,110,62,False
93,136,53,86,20,26,48,129,39,105,False
19,48,51,53,39,98,13,47,63,138,True
13,58,19,112,114,49,21,105,14,98,True
45,102,26,82,98,73,19,62,40,21,True
61,106,66,19,48,56,20,74,98,35,True
13,26,123,98,63,46,20,69,41,100,False
10,5,95,69,123,26,66,82,112,93,False
126,105,10,45,96,110,86,13,48,33,False
58,123,105,10,137,17,7,48,112,45,False
47,9,33,73,93,113,85,20,69,72,False
39,65,5,78,138,13,20,71,47,49,True
89,76,62,49,9,13,14,86,47,41,True
80,41,69,5,112,33,86,43,102,1,False
90,69,49,19,20,72,96,17,123,41,False
9,47,119,29,49,93,123,15,58,74,True
1,20,19,15,22,113,9,14,126,110,False
41,111,106,40,69,47,14,72,44,32,True
67,129,65,45,120,73,123,105,14,21,True
49,26,54,46,128,19,126,33,110,114,False
46,48,97,26,5,107,33,113,66,41,True
35,123,20,100,94,13,40,82,110,78,True
47,48,137,110,136,49,93,65,20,129,True
23,20,66,48,25,89,58,90,136,13,False
47,96,89,20,21,82,95,39,88,33,True
20,41,59,65,136,66,47,10,114,33,False
66,86,89,39,29,93,20,88,112,74,True
4,20,104,120,85,92,121,123,98,93,True
43,110,71,49,48,123,104,137,112,70,True
28,65,76,14,95,20,102,32,90,96,False
33,17,48,91,137,25,41,112,96,105,False
28,53,39,48,105,120,20,102,19,135,True
106,58,112,48,114,91,136,129,72,17,True
1,110,78,123,46,93,128,45,49,13,False
15,58,96,41,86,98,37,105,46,13,False
19,10,100,98,21,49,9,14,12,126,True
46,20,80,120,100,82,14,33,109,7,False
82,27,8,9,129,95,72,65,33,74,True
41,119,32,9,113,98,120,105,26,93,True
43,112,41,29,68,1,49,105,9,78,True
13,26,129,14,40,106,41,78,9,83,True
120,53,70,129,105,15,26,68,137,49,True
42,29,113,9,19,123,96,82,15,110,True
106,9,95,33,29,4,49,17,45,65,False
58,65,93,106,98,48,129,31,22,53,True
106,19,94,5,65,78,123,83,95,59,True
111,19,95,58,97,66,123,49,13,96,True
137,102,121,17,10,43,19,114,112,45,True
20,60,62,48,90,129,113,54,66,121,True
41,49,112,114,58,126,136,19,48,43,True
76,18,20,96,53,10,123,120,113,26,True
53,21,26,23,8,129,110,11,20,14,False
98,41,100,46,26,33,28,32,31,123,False
69,121,8,138,90,66,47,6,45,112,True
20,7,19,136,94,69,74,43,41,14,False
106,14,1,75,49,20,98,7,46,59,True
33,25,58,93,19,94,85,72,98,129,True
29,105,47,12,123,137,74,20,95,11,True
13,20,26,41,69,39,100,21,137,27,True
89,33,43,62,25,93,58,20,90,129,True
25,22,49,86,98,136,41,90,14,53,False
112,26,49,120,4,106,69,9,93,19,False
15,78,14,112,93,18,20,98,49,100,True
10,121,20,98,76,25,53,112,1,49,False
28,21,105,17,89,95,40,106,86,69,True
48,136,98,69,107,93,71,96,87,49,False
93,81,112,90,106,89,123,53,69,13,False
129,114,88,102,35,93,105,14,86,97,True
78,98,40,93,85,65,86,47,49,110,True
41,33,19,126,79,97,26,65,13,72,True
35,41,20,129,112,1,30,19,69,106,False
46,20,80,120,100,82,14,33,109,7,False
4,20,19,48,123,76,58,93,26,129,True
73,105,28,13,33,46,112,20,89,19,False
35,123,20,100,94,13,40,82,110,78,True
96,100,15,123,28,66,40,49,39,97,False
25,105,44,71,86,38,26,43,6,83,True
94,71,33,120,129,74,26,53,112,41,True
96,72,90,73,86,20,106,107,70,21,False
46,45,47,98,19,69,88,26,48,25,True
49,13,68,91,15,126,112,95,129,20,False
102,49,84,14,105,41,100,70,9,129,False
72,20,114,74,65,49,33,13,86,1,False
93,45,106,61,71,13,123,10,29,20,True
38,93,22,105,45,100,111,137,17,25,False
15,93,7,112,59,10,129,65,19,98,False
22,19,105,89,7,15,51,112,137,78,True
45,23,49,48,105,114,84,86,91,98,True
44,9,84,19,114,15,26,1,100,23,False
94,33,123,84,120,93,20,86,23,96,False
10,20,129,53,137,88,43,93,65,98,True
57,112,13,137,36,19,113,10,53,98,True
83,65,95,57,13,86,41,135,5,74,False
35,14,26,63,85,46,79,20,48,43,True
98,72,32,59,62,93,84,123,33,25,False
21,27,120,48,98,17,105,58,12,96,False
25,88,53,112,55,89,113,100,82,43,True
60,123,105,1,39,15,17,68,41,136,False
49,47,91,123,25,129,51,89,62,13,False
120,3,96,121,41,80,71,138,76,62,True
19,6,13,65,105,74,73,123,79,63,True
120,119,73,45,98,15,94,19,74,66,False
72,20,114,74,65,49,33,13,86,1,False
93,45,106,61,71,13,123,10,29,20,True
33,101,40,1,97,106,30,45,113,80,False
13,48,65,31,93,63,97,105,17,49,True
120,91,19,18,112,33,21,41,114,13,False
22,19,105,89,7,15,51,112,137,78,True
45,23,49,48,105,114,84,86,91,98,True
44,9,84,19,114,15,26,1,100,23,False
94,33,123,84,120,93,20,86,23,96,False
10,20,129,53,137,88,43,93,65,98,True
57,112,13,137,36,19,113,10,53,98,True
83,65,95,57,13,86,41,135,5,74,False
93,33,66,65,39,96,86,89,85,90,True
98,72,32,59,62,93,84,123,33,25,False
35,41,20,129,112,1,30,19,69,106,False
46,20,80,120,100,82,14,33,109,7,False
10,20,49,65,13,98,72,123,90,114,True
109,112,96,26,120,76,45,33,19,93,True
34,20,72,18,49,21,26,129,110,111,False
96,85,39,94,26,111,69,64,123,113,False
72,5,21,41,57,100,43,106,4,14,True
15,20,129,46,72,48,40,13,105,98,True
43,93,7,58,39,120,98,3,48,19,True
129,26,98,93,53,89,49,100,20,137,True
22,29,89,105,33,98,39,13,73,21,True
105,32,20,41,74,113,71,43,136,72,False
51,45,114,69,35,110,94,100,20,74,True
33,107,20,6,21,92,26,89,80,112,True
83,123,63,19,120,49,65,66,129,35,False
45,49,123,47,18,95,26,65,58,96,True
39,20,33,69,89,53,65,13,49,73,True
33,65,106,10,135,59,21,94,85,45,True
59,21,3,45,114,93,137,112,26,22,False
48,105,20,120,96,93,72,59,14,123,True
6,71,49,33,123,93,26,120,96,79,False
41,33,19,126,79,97,26,65,13,72,True
10,86,110,126,59,13,100,26,6,112,False
46,49,66,43,19,96,25,20,136,65,True
41,49,123,129,88,48,85,105,90,9,False
88,87,41,15,120,93,112,106,26,14,False
94,66,15,100,19,48,120,45,137,51,False
129,26,13,113,10,19,41,126,5,15,False
20,47,93,112,103,98,45,121,48,76,False
114,23,105,74,9,136,106,85,93,69,True
