r1,r2,r3,r4,r5,d1,d2,d3,d4,d5,radiant_win
49,21,66,80,100,43,20,95,97,120,False
49,53,65,109,13,41,88,74,100,15,True
39,26,123,66,48,98,65,43,25,30,False
94,90,19,96,86,69,123,65,46,21,True
38,58,20,21,97,7,88,105,47,10,True
33,19,4,25,20,105,48,14,45,90,False
49,53,65,109,13,41,88,74,100,15,True
69,20,21,136,113,65,70,74,28,86,True
93,120,105,69,26,1,20,90,96,86,True
1,98,33,105,7,47,41,19,114,26,True
41,112,55,105,22,61,26,93,20,38,True
96,56,114,78,25,17,129,90,123,10,False
88,90,61,108,26,114,45,80,106,20,False
35,112,69,76,66,98,100,20,65,94,True
6,59,20,86,29,48,80,47,114,110,True
49,48,120,65,86,45,74,96,93,3,False
88,106,114,58,20,10,123,59,45,29,True
26,29,123,13,94,48,14,69,105,25,True
93,120,105,69,26,1,20,90,96,86,True
1,98,33,105,7,47,41,19,114,26,True
49,39,95,100,53,82,88,10,112,65,False
94,20,112,74,19,21,13,100,97,86,False
128,41,98,110,59,49,112,45,76,95,False
15,86,80,21,19,120,119,49,10,138,False
106,105,41,49,45,43,82,97,62,101,True
20,129,48,86,39,69,26,100,25,13,True
13,47,19,6,58,78,22,39,26,70,False
26,129,37,105,73,69,107,5,1,106,False
58,128,107,48,13,19,20,21,112,10,False
48,86,123,21,76,93,105,83,98,13,False
92,22,69,67,26,20,123,1,86,58,False
69,17,41,56,85,113,26,10,20,137,False
21,96,45,74,93,100,106,86,10,49,True
21,126,82,45,37,59,53,72,97,41,False
17,100,33,93,105,137,98,53,65,10,True
51,93,129,58,106,89,96,123,45,47,False
21,9,20,76,96,13,14,102,123,10,True
9,30,95,129,106,62,5,45,114,15,True
20,123,49,60,48,74,86,7,41,15,False
13,45,129,26,67,9,20,96,41,113,False
120,86,20,94,15,65,22,8,98,66,True
5,38,76,46,20,86,1,82,129,105,True
106,20,62,21,137,82,68,36,19,102,True
26,15,63,78,22,120,82,123,96,111,False
106,20,62,21,137,82,68,36,19,102,True
49,101,71,26,70,97,106,69,56,28,True
110,26,20,49,93,46,103,126,112,47,False
74,72,129,123,48,35,86,18,43,19,True
97,95,33,96,105,138,13,20,123,14,False
47,3,96,123,93,26,30,48,19,112,True
112,10,119,88,58,25,100,123,19,97,True
69,123,10,39,100,25,111,137,95,47,True
49,39,95,100,53,82,88,10,112,65,False
49,5,102,26,21,54,123,20,13,96,False
98,123,31,49,1,95,72,120,82,5,True
