r1,r2,r3,r4,r5,d1,d2,d3,d4,d5,radiant_win
82,96,68,123,73,15,58,13,41,14,False
21,65,1,49,105,11,14,112,13,26,False
128,136,12,120,105,58,65,29,92,48,False
15,21,83,49,66,5,113,32,26,41,False
38,26,22,105,10,93,45,88,126,20,False
74,93,45,128,86,26,136,88,120,94,False
22,123,97,65,18,100,15,128,58,21,True
49,21,5,23,10,13,73,9,112,136,False
35,129,65,21,20,69,26,41,53,106,True
41,79,65,49,47,80,59,20,55,19,False
120,20,49,93,40,109,119,21,33,97,False
25,20,19,86,65,10,26,96,110,17,True
41,62,120,123,58,55,13,49,105,65,True
29,25,36,53,79,89,33,96,123,13,False
35,129,65,21,20,69,26,41,53,106,True
43,26,79,29,11,41,86,120,20,49,True
93,74,20,53,69,94,79,98,96,85,False
96,84,59,48,26,49,45,1,113,110,True
13,49,26,82,123,41,21,74,114,75,False
26,74,83,41,47,65,19,71,48,49,True
41,69,1,3,22,94,53,65,32,13,True
17,100,129,26,48,95,29,72,113,21,True
112,136,91,123,13,63,26,29,45,39,False
93,112,137,123,33,82,20,113,86,49,False
98,137,26,66,1,72,45,29,86,114,False
47,19,20,1,90,38,26,10,56,66,True
23,128,19,98,1,29,56,26,93,66,True
9,93,123,46,14,126,121,98,53,136,True
106,45,123,97,41,10,111,65,137,69,False
21,45,69,19,82,96,101,126,94,26,False
50,3,20,10,112,58,137,114,70,49,True
93,40,120,69,22,53,41,113,65,29,True
86,110,112,89,19,17,69,100,95,93,True
33,49,62,25,7,112,78,66,105,35,True
66,20,126,98,82,49,19,85,120,48,False
90,102,57,43,21,93,64,65,74,98,True
93,129,120,85,20,82,49,9,128,41,True
65,45,89,19,55,41,20,58,120,49,False
119,13,16,85,20,120,87,89,19,15,False
10,105,65,26,43,1,71,106,112,31,False
39,49,9,5,41,100,74,33,15,20,False
55,13,94,85,19,20,58,135,74,49,True
93,123,39,112,68,49,21,89,86,129,False
30,109,88,47,112,113,67,27,129,58,False
61,86,105,25,48,69,19,53,93,45,False
120,48,98,86,40,109,105,129,126,65,False
90,20,80,106,94,22,26,58,82,69,True
93,112,45,86,13,29,49,76,103,105,False
114,68,88,96,25,28,45,137,123,55,False
1,105,7,129,45,95,49,112,120,33,True
71,41,19,123,33,121,112,3,93,129,False
13,100,93,29,27,21,47,92,114,65,False
