r1,r2,r3,r4,r5,d1,d2,d3,d4,d5,radiant_win
96,41,121,45,25,128,123,49,73,80,False
46,121,32,5,98,104,20,26,41,74,True
49,121,21,69,51,23,20,113,45,15,False
82,39,111,105,96,72,97,3,135,136,True
28,83,123,22,1,73,19,45,21,106,False
95,49,62,83,120,94,58,96,59,136,True
47,37,93,65,120,112,51,40,137,63,True
49,58,4,65,106,93,76,20,62,98,True
63,20,105,98,90,21,100,41,106,86,False
15,123,97,80,71,90,49,67,19,69,True
11,129,112,95,14,8,5,25,23,58,False
65,97,90,120,138,59,69,53,93,98,False
34,72,29,26,91,10,85,76,135,123,False
82,41,15,14,112,106,102,21,10,101,True
68,93,20,136,69,96,106,113,26,85,True
106,48,98,105,107,66,35,119,93,38,False
94,121,71,82,47,123,114,68,28,74,True
17,66,86,89,98,15,41,19,25,71,True
32,83,15,105,17,114,26,41,39,112,True
1,112,59,136,123,72,21,98,49,48,True
120,123,104,136,95,114,97,43,3,94,False
9,17,112,123,1,5,114,106,111,98,False
89,26,62,43,129,119,33,86,126,21,False
97,95,20,106,27,102,19,26,33,15,False
29,123,27,98,1,48,66,61,49,20,False
3,45,93,81,74,19,102,79,2,17,True
123,27,59,41,21,58,129,49,72,80,True
48,86,129,33,120,14,25,21,111,89,True
135,74,136,20,93,71,89,55,46,53,False
69,37,21,43,49,20,114,39,94,26,False
123,58,29,49,120,137,3,48,105,129,True
47,49,123,58,23,6,25,88,83,27,False
45,40,137,94,106,41,86,59,121,14,False
25,86,28,83,10,46,45,71,49,56,False
79,93,13,112,21,49,65,96,58,39,False
98,10,49,14,63,102,11,119,48,3,False
76,29,7,93,136,83,128,74,10,21,True
110,74,93,129,26,28,113,41,112,83,True
93,3,26,90,129,135,113,137,123,20,False
26,13,25,23,45,60,123,64,48,39,True
23,91,98,95,26,110,128,47,13,114,True
1,20,128,14,82,114,45,26,46,129,False
39,20,51,106,138,100,33,69,44,98,True
109,101,86,126,28,20,60,7,35,123,False
69,31,53,123,70,67,72,98,86,137,True
128,22,41,80,47,21,110,96,4,105,True
98,45,32,61,30,138,96,123,83,39,True
49,129,89,86,58,82,40,14,121,106,True
41,20,123,96,46,39,68,97,12,27,True
106,98,114,20,105,26,14,33,22,41,False
74,19,41,26,21,10,123,137,106,85,True
13,96,92,20,21,47,65,82,71,49,False
1,137,121,86,106,114,69,71,66,41,False
86,10,48,135,1,94,85,26,29,90,False
41,61,112,26,20,19,96,100,105,113,False
27,45,32,61,74,97,86,112,29,113,False
30,8,123,45,112,101,38,11,90,85,False
129,114,84,128,100,30,88,18,44,112,False
26,106,50,21,23,44,123,9,30,14,False
97,62,20,49,41,6,86,58,13,29,False
13,72,26,137,10,54,69,86,21,74,False
13,65,100,98,89,33,20,106,129,93,True
106,20,121,97,6,39,86,49,58,41,True
136,96,123,35,41,13,33,88,66,94,False
74,7,105,97,93,70,82,26,136,96,False
4,26,13,104,105,98,21,82,114,22,True
10,106,20,105,65,15,22,19,86,41,True
23,91,98,95,26,110,128,47,13,114,True
106,26,99,45,82,25,58,53,47,20,False
120,97,53,56,41,80,3,105,21,137,False
25,86,28,83,10,46,45,71,49,56,False
79,93,13,112,21,49,65,96,58,39,False
45,1,49,137,105,41,97,88,83,74,True
98,3,95,53,49,82,136,45,90,55,False
103,97,113,123,78,21,58,106,82,6,False
6,98,26,66,47,62,102,13,123,94,True
82,120,96,68,19,28,20,39,58,32,True
20,123,49,98,86,33,21,27,89,96,False
94,123,25,20,33,13,41,69,74,82,True
97,123,29,26,54,119,98,20,56,76,True
18,19,20,112,13,93,58,71,21,80,False
41,58,104,123,49,98,105,14,119,96,True
138,43,26,83,63,76,86,97,66,82,True
13,89,9,65,129,96,123,98,110,113,True
62,89,21,33,86,137,123,82,106,58,True
82,65,19,25,21,95,45,98,120,26,False
82,21,13,100,105,25,74,18,4,123,True
98,20,21,101,114,82,15,26,43,123,False
82,45,121,28,23,112,72,20,80,95,False
120,27,5,61,1,95,90,96,58,45,False
123,36,68,14,95,13,97,19,12,35,True
59,29,121,93,20,100,19,120,47,63,True
121,85,128,97,48,41,129,47,66,123,False
48,66,21,15,65,80,106,2,46,20,True
34,83,33,43,109,137,20,86,96,1,True
80,41,123,14,13,90,121,83,93,98,False
17,33,23,85,48,41,112,105,114,21,True
32,106,97,66,27,89,105,58,110,112,False
18,19,20,112,13,93,58,71,21,80,False
25,86,28,83,10,46,45,71,49,56,False
25,21,22,26,20,1,3,86,38,98,True
137,26,53,48,112,70,101,49,33,123,True
66,126,46,98,14,90,123,29,106,93,False
59,47,66,49,112,5,97,136,56,18,True
10,98,49,106,27,113,26,21,93,66,False
137,88,105,67,72,69,34,113,102,65,True
66,135,65,70,90,44,78,20,53,13,False
