r1,r2,r3,r4,r5,d1,d2,d3,d4,d5,radiant_win
129,33,32,123,25,9,16,76,41,68,True
98,105,121,19,109,6,102,21,100,106,True
97,120,105,123,18,49,26,53,129,21,False
16,53,23,15,82,98,86,10,20,59,False
23,27,65,90,82,95,25,123,129,20,True
98,100,65,63,46,13,86,20,55,10,False
19,33,56,90,47,14,41,74,121,65,False
137,20,73,26,106,19,74,27,85,1,True
41,43,74,88,123,17,40,7,63,31,True
26,66,17,93,112,98,106,45,20,12,True
10,14,121,16,136,112,19,3,59,6,False
106,121,72,93,29,67,111,56,62,13,True
1,26,83,13,14,111,91,74,136,10,False
123,105,13,97,82,98,83,45,39,1,True
1,72,45,96,106,41,69,88,14,25,True
120,20,105,70,97,46,75,98,106,58,True
112,88,106,136,48,45,113,61,19,93,False
123,47,45,97,1,96,20,121,34,10,False
66,14,86,28,95,45,48,49,40,123,False
19,110,10,106,112,129,21,1,58,65,True
120,82,72,65,129,56,121,21,51,33,True
21,113,95,7,40,74,48,29,20,83,True
98,23,121,89,105,88,41,40,114,45,False
59,1,129,84,27,65,113,102,43,74,False
112,26,29,109,120,38,58,59,123,114,False
98,53,26,106,82,123,129,76,41,86,True
59,21,123,106,5,82,112,17,26,98,True
21,137,26,91,46,18,69,65,71,25,False
82,72,129,14,23,98,20,90,77,8,False
34,45,106,123,112,104,100,105,120,109,False
73,45,65,16,114,55,26,49,95,106,True
83,47,98,89,14,94,20,96,121,59,True
33,3,74,26,109,69,53,1,45,77,True
41,74,45,112,20,29,100,86,25,13,False
97,65,105,23,1,21,19,120,93,63,True
29,20,90,26,41,106,19,59,42,112,True
21,85,20,106,69,55,31,123,22,12,True
63,100,13,47,20,41,26,17,129,110,True
138,4,121,104,26,58,65,82,54,97,True
41,91,69,26,90,45,136,93,47,7,False
110,106,61,2,123,8,72,59,71,57,True
67,106,74,7,112,83,126,20,15,123,False
114,35,28,20,5,76,105,123,109,96,False
46,39,137,119,123,90,96,58,93,105,True
83,39,123,46,72,95,26,23,33,97,True
1,26,83,13,14,111,91,74,136,10,False
120,14,93,33,53,98,82,88,5,70,True
98,26,58,48,49,74,27,110,41,29,False
14,20,6,33,114,82,112,26,97,80,True
97,68,93,13,129,63,20,21,106,62,False
105,137,43,25,7,71,101,58,89,113,True
20,98,90,17,95,25,123,97,76,83,False
109,100,21,58,69,59,78,47,110,41,True
120,20,21,41,69,94,51,39,123,112,True
97,120,105,123,18,49,26,53,129,21,False
19,45,105,95,55,98,66,60,26,32,True
106,86,68,98,73,21,1,45,17,126,False
25,110,114,7,10,95,136,26,98,106,True
95,105,33,112,106,120,29,1,123,90,True
