r1,r2,r3,r4,r5,d1,d2,d3,d4,d5,radiant_win
136,39,91,43,72,93,105,101,34,97,True
48,46,86,98,100,28,20,95,106,105,False
46,66,39,103,33,14,112,68,113,41,False
82,20,123,106,104,41,136,43,26,21,True
49,105,98,82,65,6,76,45,7,87,True
90,49,20,105,48,96,113,86,106,136,False
98,48,49,26,86,93,100,33,43,20,False
98,29,33,89,95,61,20,76,78,21,False
114,86,63,3,96,19,66,49,69,121,True
57,105,8,76,40,95,46,104,45,119,False
74,121,41,2,45,47,93,26,58,62,False
15,100,49,20,135,97,22,95,45,26,False
114,29,26,41,123,47,14,20,112,69,False
71,14,13,48,112,70,137,121,120,66,True
114,105,120,13,63,48,65,39,100,15,True
55,67,120,19,110,98,128,9,6,49,False
17,121,58,137,93,46,66,100,129,126,True
106,3,78,86,25,59,9,123,95,28,True
13,20,45,69,82,86,123,78,65,12,False
93,123,33,65,46,19,20,69,39,48,True
113,45,26,41,104,49,21,19,62,90,False
20,21,86,129,55,14,19,5,49,26,False
49,76,48,20,9,58,2,93,26,98,True
106,68,62,21,70,96,10,80,45,123,True
106,56,86,26,21,41,120,114,43,75,False
90,71,85,1,97,129,123,18,45,21,True
45,104,22,101,25,41,96,74,63,27,False
96,26,94,20,120,54,69,90,105,62,False
79,120,93,66,96,65,3,114,29,72,False
113,45,26,41,104,49,21,19,62,90,False
20,21,86,129,55,14,19,5,49,26,False
49,76,48,20,9,58,2,93,26,98,True
53,79,113,95,28,10,57,85,20,39,True
110,40,62,41,120,54,7,21,113,26,False
114,33,29,119,98,86,47,39,71,94,False
89,86,29,76,123,41,19,14,11,20,False
49,126,58,78,88,120,123,129,14,138,True
21,9,114,19,105,138,102,22,96,86,False
59,100,53,46,49,67,101,19,129,98,True
93,129,114,19,90,49,123,39,128,41,True
49,93,20,114,36,76,83,41,86,129,True
17,26,19,97,48,106,40,43,114,86,False
15,48,51,71,26,109,123,106,98,33,True
90,41,30,21,19,39,48,86,98,85,True
129,72,105,21,20,49,26,73,59,86,True
48,86,20,97,110,46,19,58,33,120,False
136,39,91,43,72,93,105,101,34,97,True
48,46,86,98,100,28,20,95,106,105,False
82,20,123,106,104,41,136,43,26,21,True
83,69,138,49,45,65,47,70,72,75,True
98,48,65,20,96,106,19,123,49,1,True
9,58,19,129,41,120,31,82,21,96,True
137,41,40,123,79,106,45,48,82,31,False
65,82,85,120,19,13,128,69,93,105,True
59,112,21,98,86,105,123,96,106,10,True
112,13,105,82,14,73,31,7,79,55,True
65,63,19,120,26,73,94,20,86,98,True
100,29,95,26,19,38,78,86,41,65,False
38,105,56,51,113,65,128,49,120,94,True
10,26,114,98,34,19,61,79,105,1,False
9,58,19,129,41,120,31,82,21,96,True
120,72,98,95,20,45,83,71,89,43,True
110,123,41,20,16,65,100,49,97,113,False
100,65,112,39,114,110,123,20,137,82,True
41,29,68,126,19,94,83,113,88,13,True
33,98,70,90,20,110,49,10,45,123,False
79,112,8,90,84,49,123,25,26,18,True
48,86,20,97,110,46,19,58,33,120,False
106,55,121,51,93,4,86,49,58,25,False
48,123,96,92,26,20,19,71,10,40,False
138,98,41,86,39,45,10,17,20,21,False
49,107,10,90,97,58,23,19,92,70,False
22,112,82,10,26,58,20,41,107,7,False
