r1,r2,r3,r4,r5,d1,d2,d3,d4,d5,radiant_win
21,37,129,39,10,25,114,14,41,20,True
95,20,64,123,71,39,26,66,97,114,False
72,21,96,12,120,106,102,101,62,20,True
17,70,19,31,43,15,66,49,128,98,True
33,14,121,49,43,21,112,28,26,57,True
98,5,17,95,86,74,67,33,72,14,False
26,113,123,112,48,97,20,66,93,106,False
21,51,20,93,76,96,26,106,19,10,True
93,45,83,106,96,48,19,13,91,97,True
128,123,14,111,72,114,41,105,26,46,True
48,106,123,26,60,39,33,79,95,96,True
53,39,20,7,37,135,112,17,40,5,False
20,10,129,82,45,13,121,71,53,1,True
51,17,100,14,32,58,120,89,28,83,False
126,78,1,53,20,13,86,112,41,69,False
73,111,17,96,26,107,106,120,112,20,False
90,20,93,123,71,13,21,86,83,69,False
73,80,106,123,85,72,31,112,128,66,True
20,93,98,128,71,58,48,29,100,14,False
21,96,85,113,106,114,137,20,68,70,True
13,95,58,5,129,123,20,46,106,104,True
98,106,89,20,45,10,105,113,129,19,True
69,10,85,15,26,92,83,123,13,94,True
105,10,61,126,110,59,138,21,58,102,False
65,53,48,60,106,77,41,96,123,36,False
98,41,20,90,121,136,97,26,25,38,False
66,113,26,29,47,14,106,58,41,102,False
35,123,66,29,74,41,45,110,49,96,False
123,49,12,98,58,66,82,100,4,137,False
6,100,59,26,98,123,112,95,86,82,False
100,96,106,123,10,76,97,45,19,70,False
10,97,7,45,100,32,71,106,19,20,False
100,49,65,48,21,93,91,43,19,13,False
48,21,88,72,47,105,96,113,123,73,False
13,66,2,46,111,85,95,29,90,97,False
66,3,21,43,96,18,45,47,136,39,False
60,19,120,40,63,45,26,34,29,21,True
112,14,63,86,110,120,114,21,46,58,True
84,86,129,12,26,121,20,29,21,106,True
66,49,63,123,21,82,72,5,14,137,False
66,32,82,21,69,7,48,45,96,58,True
10,58,15,96,20,8,129,74,105,91,False
41,58,69,113,45,106,85,21,86,94,True
91,100,129,47,113,88,69,128,10,98,True
6,45,49,65,97,26,123,76,112,93,False
13,33,48,91,100,45,29,93,106,58,True
41,21,53,49,128,78,20,106,26,82,False
66,89,123,120,96,72,136,106,80,65,True
45,69,136,34,73,120,27,20,137,1,False
73,40,88,126,136,120,138,21,41,45,False
82,19,59,97,105,98,29,65,53,93,False
95,86,83,69,120,20,98,21,19,82,False
83,29,90,95,105,66,21,98,20,76,True
74,45,114,112,11,72,3,69,17,113,False
86,93,45,78,25,65,126,80,70,123,False
73,128,79,45,96,29,106,121,26,63,False
90,123,102,20,70,82,41,105,65,19,True
1,21,26,90,129,33,105,97,112,41,False
17,7,40,69,93,21,8,136,120,65,True
54,105,26,59,82,71,64,21,49,25,True
77,25,91,19,48,23,90,87,105,54,False
78,22,21,59,8,87,47,82,106,58,True
135,21,93,108,39,136,72,97,90,1,True
102,100,25,48,85,49,14,47,17,135,True
22,49,48,20,91,65,41,47,106,135,False
95,100,71,86,7,82,90,83,123,57,False
98,123,21,112,65,136,137,20,95,13,True
66,89,123,120,96,72,136,106,80,65,True
129,22,62,20,94,97,39,65,48,105,False
98,97,105,65,8,55,10,71,53,90,True
34,69,41,53,78,42,58,86,82,120,True
69,101,120,94,138,82,86,22,49,68,False
41,35,86,65,29,93,45,69,106,7,True
25,45,96,29,10,66,85,88,1,82,True
21,88,3,28,69,26,19,90,123,12,True
96,123,20,41,35,112,22,92,95,19,False
123,103,82,21,98,16,95,83,26,47,True
74,45,114,112,11,72,3,69,17,113,False
119,66,13,43,1,98,41,26,123,47,True
65,74,41,88,20,93,26,123,49,29,False
121,138,62,69,12,94,3,21,53,74,True
4,45,49,17,66,120,19,26,95,96,True
70,26,74,65,49,90,20,97,105,95,True
41,137,71,5,15,105,17,29,70,20,False
89,40,53,60,7,109,28,41,128,65,True
137,105,49,21,45,3,20,98,67,39,True
71,1,45,39,105,110,10,20,126,26,True
22,26,72,41,49,113,136,86,21,135,True
58,66,137,78,73,98,45,56,112,82,False
10,5,26,91,29,120,68,77,102,105,False
98,47,86,70,26,93,112,69,136,76,False
76,9,14,63,21,98,41,40,105,43,True
112,20,19,25,96,137,123,100,32,6,True
33,14,121,49,43,21,112,28,26,57,True
46,20,26,34,29,14,123,19,21,70,False
82,112,96,90,21,98,65,19,49,5,False
82,26,97,123,21,12,88,110,15,16,False
21,96,85,113,106,114,137,20,68,70,True
